id,WT_Veh1,WT_Veh2,WT_Veh3,WT_E2-1,WT_E2-2,WT_E2-3,baseMean
SLC16A12,0.0155927,0.0110202,0.0204269,0.0105098,0,0,0.0095916
SLC2A7,0,0,0,0,0,0,0
LRFN5,0.547949,0.532037,0.533919,0.468968,0.42867,0.550205,0.510291333
OR2T4,0,0,0,0,0,0,0
NFIB,3.77283,3.35609,4.91708,4.28407,3.47518,3.69289,3.916356667
THAP11,10.688,10.0266,11.3337,12.1117,12.7461,11.9006,11.46778333
NUS1,14.264,15.0319,15.0021,16.7147,16.2308,18.4378,15.94688333
COQ6,24.3555,23.4622,24.0714,21.8705,22.9992,22.4822,23.20683333
ITGB3,0.0470915,0.00641849,0.0205641,0.025317,0.0303516,0.0194974,0.024873348
RTEL1,10.2491,8.87317,11.7578,10.2537,8.62543,7.39899,9.526365
THAP8,2.7543,2.54505,2.26104,2.19306,2.62813,1.98455,2.394355
C20orf195,0.0251335,0.0266447,0.0329255,0,0.0284454,0.0306317,0.023963467
GFAP,0.0630018,0.0641368,0,0.252554,0,0.0636846,0.0738962
ZNF383,2.06802,2.61771,2.19167,2.60989,3.13965,1.9609,2.431306667
EIF2AK4,8.93564,9.95999,9.90563,9.93248,11.8982,11.2471,10.31317333
ZNF75A,13.027,13.4828,14.3258,14.2604,14.0461,13.7844,13.82108333
MED11,22.1836,20.1622,22.2411,20.2189,18.2138,18.7576,20.2962
PPP6R2,12.1213,11.83,12.6063,10.7885,9.96971,9.91674,11.205425
INTS9,8.15446,8.66881,7.55508,9.5861,8.23319,10.1052,8.71714
SLFN12L,0,0,0,0,0,0,0
RP11-1055B8.7,1.94646,1.71713,1.81836,1.58532,1.69983,1.50834,1.712573333
TSPAN14,25.5923,24.0963,27.3161,24.0664,21.7688,22.338,24.19631667
RAB8A,29.0325,29.9905,30.7222,28.7785,30.6288,28.8332,29.66428333
RPS27L,103.895,116.47,111.588,111.349,104.748,115.316,110.561
AC087477.1,0.110766,0,0,0.111988,0,0,0.037125667
APOD,174.54,171.386,175.752,154.226,152.127,155.737,163.9613333
BX842679.1,0,0,0,0,0,0,0
USP17L21,0,0,0,0,0,0,0
AKAP17A,6.23676,6.00005,6.3874,5.76079,6.23049,5.77141,6.064483333
ZNF207,60.2682,62.6004,61.251,63.3123,58.0001,61.5151,61.15785
KRT6A,0.0163581,0.0289029,0.00476213,0.00367524,0.00411416,0,0.009635422
IL36RN,0.113959,0.246791,0.0974961,0.0858839,0.12274,0.0924421,0.126552017
TRIM69,0.402617,0.42427,0.427239,0.350005,0.245662,0.34766,0.366242167
ENAH,15.685,16.7442,14.7636,16.7289,16.9497,15.882,16.12556667
AL139080.1,0,0,0,0,0,0,0
TRIM35,5.4264,6.11157,6.3967,6.85792,7.1357,6.93603,6.477386667
GPR18,0,0.0192794,0,0,0,0,0.003213233
DENND1A,7.05889,8.06183,7.30975,6.73509,6.88413,6.96075,7.168406667
AC008686.1,0,0,0,0,0,0.0321498,0.0053583
URGCP-MRPS24,0.438341,3.10E-30,0.536122,2.01E-42,1.54E-21,4.25E-16,0.1624105
GRM6,0,0,0.00506141,0,0,0,0.000843568
ERICH1,7.78493,8.2113,7.83258,7.41659,7.7804,8.08114,7.851156667
AL138815.2,0,0,0,0,0,0,0
COPG2,29.0669,28.1996,29.2575,27.5677,29.9168,29.8524,28.97681667
SLC2A5,0.0562335,0.0901372,0.0640539,0.115498,0.0316224,0.0229652,0.063418367
AAAS,28.961,25.8805,26.3466,24.6166,23.1493,22.6746,25.27143333
MEGT1,0,0.0567065,0.14004,0,0,1.32E-16,0.032791083
GABRQ,0,0,0.00503512,0,0,0,0.000839187
SFMBT1,4.24238,4.77233,5.1242,5.53935,5.13059,5.26181,5.011776667
CPNE7,1.4879,1.00608,2.68878,2.16118,1.54054,2.59054,1.912503333
PRY2,0,0,0,0,0,0,0
MRVI1,0.0754396,0.064413,0.18436,0.0248201,0.0573349,0.030493,0.0728101
NRBP2,9.47569,8.45133,8.77348,8.0405,8.08519,7.37957,8.367626667
HDX,0.353281,0.349625,0.514377,0.286233,0.334293,0.340826,0.363105833
ZMAT5,14.317,11.257,12.8573,11.7261,10.6791,8.93013,11.62777167
HCAR3,1.24177,1.20306,0.754998,0.696814,0.62537,0.50184,0.837308667
MIPOL1,3.78591,3.76299,3.81058,4.54837,4.8763,4.31211,4.18271
CTSG,0,0,0,0.034148,0,0,0.005691333
PPM1G,106.651,106.098,105.331,106.894,108.786,104.219,106.3298333
OR4N4,0,0,0,0,0,0,0
MICALL2,12.6273,10.574,13.9117,11.9208,10.2911,10.9122,11.70618333
PIGC,30.1898,30.3976,31.1266,28.3677,28.0111,29.0748,29.52793333
ARSA,3.62477,3.52665,4.67589,3.22753,3.03208,3.23938,3.554383333
NFATC3,7.52181,7.41858,7.64002,7.99178,7.6484,7.68806,7.651441667
PHACTR4,7.43981,7.468,7.35633,6.68546,6.83937,6.73411,7.08718
ETNK2,7.2781,6.00622,7.34971,6.3417,5.43548,5.41418,6.304231667
PSKH2,0,0.0218052,0,0,0,0,0.0036342
RASIP1,0.517703,0.407704,0.611247,0.404725,0.410149,0.579763,0.4885485
LIPJ,0,0.0571173,0,0.0907867,0.0203258,0,0.0280383
NRIP1,21.8464,20.9079,20.1492,33.0007,35.6047,37.1709,28.1133
AP3B2,0.970806,0.821689,1.06875,0.966481,0.989627,0.839672,0.9428375
PPP1R3F,5.4657,6.59498,7.55779,5.52635,5.91786,4.94312,6.000966667
C14orf178,0.526224,0.514831,0.873861,0.969103,0.357371,1.06683,0.718036667
CD160,0.00960998,0.0599207,0.00944199,0,0.0213142,0.0573149,0.026266962
PRAF2,11.5039,11.4102,12.4365,10.7504,11.242,11.0341,11.39618333
SIAH3,0,0,0,0,0.0203686,0,0.003394767
PRICKLE2,11.0762,10.9204,11.0465,10.1885,10.4298,10.4368,10.68303333
NMRAL1,64.2089,60.9058,68.3472,68.7289,64.3592,63.8475,65.06625
FLOT1,31.5732,32.8318,34.5517,32.5244,32.4324,29.5702,32.24728333
MAP1A,0.205342,0.183844,0.149447,0.218644,0.222093,0.161535,0.190150833
COX7A2,415.044,426.741,411.48,451.267,381.626,407.106,415.544
CDHR5,0.0034924,0,0.00915228,0.021954,0.00790695,0,0.007084272
EMG1,24.3405,24.9317,21.9417,27.8831,27.0973,25.8157,25.335
CNTN1,0.08911,0.0136337,0.0919443,0.0264088,0.0147555,0.0365056,0.045392983
ZSCAN21,5.23988,5.85971,5.43979,5.02065,4.5875,4.03634,5.030645
ITFG1,23.1021,24.569,25.5676,23.6482,22.8289,26.5267,24.37375
LAMTOR3,19.8629,21.9109,20.9,21.1927,19.3923,23.5417,21.13341667
TEX28P1,0.0120959,0.00641163,0.015846,0.00611469,0,0,0.006744703
TEX15,0.0367685,0.0974484,0.0391362,0.0906119,0.070223,0.0570884,0.065212733
TBX2,44.9531,41.3371,49.0284,38.9933,45.0383,39.638,43.1647
RP11-724O16.1,0.320081,0.252843,0.271768,0.294488,0.709176,0.342172,0.365088
AC008394.1,0.0265287,0,0,0,0.0150122,0,0.006923483
PCGF1,7.49515,7.91515,8.35929,7.57784,7.3365,7.42272,7.684441667
FAM181B,0,0.044286,0.072967,0.0281567,0,0,0.02423495
TTLL8,0,0,0.0134198,0,0.0115938,0,0.004168933
NKX3-1,1.15668,1.13137,1.81429,0.939933,0.82179,0.897664,1.1269545
FAM222B,5.81291,6.60649,6.84403,6.3543,6.4786,5.60749,6.28397
OGFOD3,11.3934,11.3431,12.3567,11.2062,12.4775,10.4758,11.54211667
AC024257.1,0.0142182,0,0,0,0.0321837,0.0176607,0.0106771
PAFAH2,7.44183,7.72256,7.86894,6.70211,7.20656,6.21894,7.19349
FCER1G,0.119442,0.0706695,0.156472,0.241518,0.270362,0.0828039,0.1568779
ATCAY,0.00471608,0.0099993,0.00617818,0.0132235,0.00533754,0.00585792,0.007552087
GPR89B,27.9437,26.822,27.3139,28.8389,28.7137,28.8426,28.07913333
RANBP3L,0.0110737,0,0,0,0,0,0.001845617
STK10,14.7972,12.9274,13.6016,13.6896,10.6938,11.6576,12.89453333
ARF1,159.213,148.418,156.136,141.464,138.522,138.72,147.0788333
ZSWIM5,3.5513,3.47457,3.81713,3.26407,3.16824,3.37053,3.440973333
ASAP2,17.7426,17.5439,17.4907,17.788,17.1257,18.2861,17.66283333
RASGEF1B,0.581387,0.617974,0.711728,0.504166,0.386623,0.380941,0.530469833
RMND5A,12.0768,11.2869,11.3937,10.8289,11.4151,11.7426,11.45733333
HDAC7,15.9885,14.3058,16.4853,13.8134,12.991,11.9661,14.25835
OTUB1,52.729,49.9483,52.8445,47.2402,42.5361,43.9013,48.1999
TLR6,0.0202171,0.0934655,0.0878164,0.0509064,0.0701391,0.0175784,0.05668715
SAP18,172.622,198.018,187.92,194.852,206.335,177.165,189.4853333
MBD5,2.59705,2.43558,2.46303,1.87406,2.03486,1.90558,2.21836
ICA1L,2.25025,2.71449,3.4183,2.87349,2.91233,2.76347,2.822055
COA5,15.4048,16.6037,15.1575,15.0494,16.8828,15.3054,15.73393333
LEUTX,0,0,0,0,0,0,0
RP11-351M8.1,0.090997,0.0741201,0.274788,0.0920008,0.102988,0.347376,0.16371165
AC011308.1,0,0,0,0,0,0,0
EIF4EBP2,15.6734,16.3693,16.5394,16.3824,15.7776,16.5185,16.2101
CXXC11,0,0,0,0,0,0,0
FSCN2,1.62468,1.52921,1.8047,1.46482,1.74121,1.55644,1.620176667
FAM126A,2.44698,2.30791,2.24287,2.76038,3.17673,3.01756,2.658738333
ZNF429,4.71679,5.19546,5.19684,3.88726,4.27268,4.27776,4.591131667
KREMEN2,1.7762,1.69441,1.83472,2.39256,2.6868,2.23806,2.103791667
SNAI3,0.315812,0.366688,0.492527,0.288887,0.255306,0.317557,0.339462833
SATL1,0,0,0,0.0119221,0.0266977,0,0.006436633
MRP63,15.8368,17.3495,17.2471,18.7312,21.1178,18.7002,18.16376667
GPR22,0,0,0,0,0,0,0
SMR3B,0,0,0.10653,0,0,0,0.017755
ADAMTSL5,1.68514,2.03825,2.79543,2.89195,3.14773,3.59034,2.691473333
FCGR2A,0.17696,0.441002,0.177148,0.233207,0.354816,0.651829,0.339160333
KIAA1462,0.524112,0.437522,0.434515,0.463337,0.495747,0.478035,0.472211333
SLAIN1,2.40484,2.69581,3.00058,3.03449,3.52367,3.00823,2.944603333
EML3,16.754,16.6043,17.362,16.0481,14.5698,16.1764,16.25243333
KRTAP22-2,0,0,0,0,0,0,0
ACR,0.0456584,0.0968468,0.0599658,0.0923616,0.105856,0.11328,0.085661433
NAALADL1,0,0,0,0,0,0,0
NGEF,2.11446,2.46537,2.99246,1.94444,1.58348,1.25379,2.059
MCUR1,19.533,19.4137,18.1764,19.9317,17.3041,21.078,19.23948333
NLRP10,0,0,0,0,0,0,0
CASP3,3.40816,3.22006,3.70958,3.48224,3.16423,3.16928,3.358925
TRNP1,1.47775,2.34097,1.69962,1.6838,3.13346,2.06412,2.06662
ITPRIP,2.24813,2.04865,2.3405,1.72645,1.62288,1.76628,1.958815
DPP10,0,0,0,0,0,0,0
USP37,5.06484,5.66353,4.84019,5.89183,5.8906,5.90979,5.543463333
AMDHD1,0.22068,0.239476,0.218051,0.282333,0.252084,0.177213,0.2316395
RS1,0,0.00934044,0,0,0,0.0109439,0.003380723
SUPT4H1,137.033,131.859,134.445,125.507,120.152,127.514,129.4183333
USP26,0.00731488,0.00775466,0,0.00670539,0.00827874,0.00908587,0.006523257
STARD7,63.9626,64.9412,63.2994,70.6328,68.1037,72.1398,67.17991667
MROH8,0.188746,0.292246,0.354488,0.356395,0.368141,0.172812,0.288804667
GLUD2,7.01723,7.37056,6.7927,6.79472,6.95911,6.91849,6.975468333
DNMT3B,5.14728,5.81443,5.57591,4.63074,4.19155,4.25574,4.935941667
XKR9,2.47221,1.87774,1.53393,2.38409,1.99754,2.8747,2.190035
CTXN3,0,0,0,0,0,0,0
USO1,38.2109,38.6521,43.3387,38.9895,40.2373,41.1134,40.09031667
SLC16A5,0.213121,0.129258,0.449589,0.0377237,0.290075,0.0848866,0.20077555
C6orf164,0.320165,0.232232,0.286975,0.374807,0.28607,0.167445,0.277949
GRAMD4,9.33698,12.0254,12.4036,9.75171,10.8069,11.678,11.00043167
KRT78,0.133529,0.0103592,0.0793549,0.09237,0.0552969,0.112711,0.0806035
EXOSC8,15.9902,15.1339,15.8556,17.6839,17.2583,18.1954,16.68621667
AC105020.1,0.331328,0.439063,0.447613,0.439666,0.328115,0.462992,0.4081295
CCDC175,0,0,0,0,0,0,0
FAM25E,0,0,0,0,0,0.0751587,0.01252645
AC079354.1,0.00854982,0,0,0,0,0,0.00142497
KCNN3,0.0157849,0.00189563,0.00468495,0.0090392,0.0178877,0.00888419,0.009696095
LCE1B,0.049214,0,0.0322358,0,0,0,0.013574967
CTD-2207O23.3,2.46E-06,3.42E-07,9.74E-07,7.81E-15,4.57E-07,3.45E-19,7.06E-07
TDRP,0.0218518,0.0115825,0,0.0331026,0.0651353,0.0178714,0.024923933
RFC3,18.5561,19.3412,17.4865,23.6984,22.451,24.9438,21.0795
SLC16A13,7.47104,6.92629,7.52566,5.88327,6.09742,5.78607,6.614958333
FGD5,0.208769,0.220672,0.0613024,0.042804,0.0141248,0.0516805,0.099892117
HPCAL4,0.00986633,0.0156894,0.0129251,0.0249379,0.0167497,0,0.013361405
POLR3E,25.3295,25.6276,23.23,25.4277,27.3621,20.0701,24.50783333
CALCOCO1,30.229,27.01,31.793,21.5107,24.9532,21.9187,26.23576667
PDE6D,14.1097,13.5694,14.8195,14.2632,13.8324,14.4413,14.17258333
ARHGAP29,4.37466,4.66046,4.40411,3.98891,3.86689,4.55692,4.308658333
DEGS2,15.1848,15.9575,16.5754,17.5098,15.999,17.0242,16.37511667
DGKD,8.46487,9.12299,7.71916,7.39773,8.94825,7.41283,8.177638333
DHRS1,16.9347,14.8208,15.9307,12.4951,14.6602,13.6055,14.74116667
C17orf77,0,0.00536736,0,0,0,0.0125828,0.002991693
NANOS3,0.0806114,0.0854561,0.105603,0.0407492,0.182463,0.228489,0.12056195
ADM2,0.89147,0.848759,0.877744,0.855377,0.652276,0.666498,0.798687333
NOL12,5.16778,5.27628,5.27054,5.05822,4.66134,4.20034,4.939083333
PTCD1,13.8641,15.6216,14.7908,17.0783,12.4303,13.1905,14.49593333
OR2H1,0,0,0,0,0,0,0
CD93,0,0,0,0.00713346,0,0,0.00118891
CDK2AP2,20.2692,18.8598,22.0806,15.8784,17.5329,15.9284,18.42488333
TLCD2,0.936066,0.589208,0.996345,0.591495,0.463494,0.436013,0.668770167
LTBP3,18.6028,21.4334,24.5128,23.5723,26.1229,20.5213,22.46091667
SMN2,21.5512,24.5932,22.6739,27.4897,27.2996,28.5371,25.35745
ATP5A1,131.226,132.934,135.987,139.015,137.457,134.948,135.2611667
ZNF180,4.58547,4.32411,3.78345,4.17786,4.34826,4.51409,4.288873333
GJB3,4.16491,5.01596,5.14041,5.61826,5.97354,5.01462,5.154616667
KIF24,1.55903,1.6037,1.49623,1.77273,1.52361,1.48562,1.573486667
GLYAT,0,0,0,0,0,0,0
FAM47A,0,0,0,0,0,0,0
OTUD6B,18.2094,20.2046,18.6629,26.2472,25.3115,28.9867,22.93705
ELFN1,0.78498,0.679989,0.798897,0.605511,0.820594,0.720397,0.735061333
RAB35,31.9884,32.6606,32.9721,32.3662,31.4522,32.3983,32.3063
SLC26A11,10.6738,13.9586,11.3326,9.97148,9.10327,8.33672,10.562745
GLIPR2,1.86605,2.26818,1.71426,2.00706,2.34965,1.40511,1.935051667
TREX1,4.63347,4.72512,5.07748,2.9461,3.21462,2.46075,3.842923333
FTHL17,0,0,0,0,0,0,0
DNAL4,8.12907,8.15625,8.55326,7.53574,6.82422,7.35776,7.759383333
C4orf33,3.71996,4.03477,4.89099,3.36107,2.89788,4.35938,3.877341667
HERC5,0.899474,1.05926,1.06195,1.06811,1.19469,1.45324,1.122787333
PRAMEF14,0,0,0.0101288,0,0,0,0.001688133
KRTAP11-1,0,0,0,0,0,0,0
AGBL1,0,0,0,0,0,0,0
CEACAM1,0.534255,0.56605,0.228596,0.270466,0.180481,0.449114,0.371493667
EPYC,0.051653,0,0.0902233,0.0174076,0.0584627,0.0488354,0.044430333
STMN4,0.021978,0.0610093,0,0,0,0,0.013831217
DDX51,7.33971,6.91706,7.67752,8.43792,7.79403,7.42246,7.598116667
ERN1,4.38992,4.52324,4.1922,4.85456,4.4061,4.68436,4.508396667
C20orf144,0,0,0.0825341,0,0,0,0.013755683
OR8H3,0,0,0,0,0,0,0
FBXL13,0.404696,0.370228,0.207237,0.681554,0.442589,0.361166,0.411245
EZR,75.2064,72.8657,69.2134,69.8576,64.7077,66.3239,69.69578333
NGF,0,0,0,0.0276032,0,0,0.004600533
LRRC30,0,0,0,0,0,0,0
METRNL,61.5051,57.2763,74.4323,54.9476,67.163,56.4581,61.96373333
AKAP11,9.12317,9.57404,9.22758,10.3347,9.41345,11.1237,9.79944
SDC4,76.7727,76.2041,78.2462,77.3217,74.0544,73.965,76.09401667
KRTAP10-1,0,0,0,0,0,0,0
HFM1,0.0665153,0.365243,0.0176827,0.103055,0.0859813,0.123821,0.127049717
EXOSC10,25.2272,24.8376,24.2136,23.3012,23.1392,23.7506,24.07823333
SLC35A2,33.7908,31.6917,35.3151,30.9726,29.026,31.5126,32.05146667
MRPS17,10.0288,10.9999,11.398,14.2563,13.1466,13.6075,12.23951667
CCR4,0.0079412,0.0084187,0,0,0,0.0098639,0.004370633
FBXO48,0.533551,0.619079,0.478819,0.509704,0.491329,0.469653,0.5170225
LAP3,39.4923,38.6316,39.5829,40.8897,41.7965,37.3481,39.62351667
CHST15,23.2916,22.3135,22.7318,21.1251,20.6888,20.2915,21.74038333
PFAS,9.04991,7.96266,9.09127,8.60567,11.0804,14.5157,10.050935
EIF1AD,25.7097,24.2186,22.9781,29.0599,27.3607,25.4177,25.79078333
PAPSS1,27.2593,26.7406,28.2826,27.3487,26.4808,26.9632,27.1792
RASGRP3,0.686877,0.898149,0.726045,0.368852,0.662074,0.591802,0.655633167
MAOB,0.174996,0.0880215,0.165569,0.137609,0.251241,0.332937,0.191728917
DCAF8L1,0.155247,0.172063,0.147911,0.185498,0.167718,0.192835,0.170212
RNF113A,15.8092,14.905,15.2429,14.4278,13.6698,15.1858,14.87341667
TM6SF2,0,0,0,0,0,0,0
PLSCR5,0,0,0,0,0,0.0334737,0.00557895
EPHB1,0.0659894,0.0188945,0.00672889,0.0103879,0.0954347,0.0127622,0.035032932
TRAPPC13,11.5812,13.1245,11.5016,12.3036,12.1132,13.0948,12.28648333
C4BPA,0.0112643,0.0119416,0,0,0,0,0.00386765
STEAP1,0.736122,1.09913,1.16807,1.12161,0.962201,0.811324,0.983076167
TXNRD3NB,0.172753,0.336675,0.226311,0.0689703,0.195514,0.20439,0.200768883
TEN1,19.5177,16.9389,17.9682,15.6494,14.1823,12.9033,16.1933
FMO4,2.39995,2.19947,2.29189,1.98423,1.71349,2.04771,2.106123333
CSF2,0,0,0,0,0,0,0
AP000758.1,0,0,0,0,0,0,0
NEBL,31.5054,30.5506,28.6596,26.3677,26.2623,27.685,28.5051
MAN2B1,17.2016,16.0185,17.7436,15.5428,14.838,14.5665,15.98516667
SPATA16,0,0.0128031,0,0,0,0,0.00213385
PAPPA-AS1,0.0307153,0.0217082,0,0.0103514,0.0347629,0.0127173,0.01837585
ZBTB45,4.74711,5.56401,5.88147,4.19378,4.11129,5.04375,4.923568333
HSF2BP,1.20667,1.14547,1.09979,0.853447,0.692312,1.00487,1.0004265
ASTE1,8.49303,6.57065,8.53128,8.92694,7.05994,8.00385,7.930948333
RP11-796G6.2,0.0530855,0,0,0,0,0,0.008847583
ERMP1,35.5559,33.7874,34.9929,32.6908,29.8032,33.3113,33.35691667
LIPF,0.0211729,0.022446,0.102799,0.0214065,0.0444045,0.0262992,0.039754683
AP000295.9,0.00219572,1.65273,0.467367,0.000117153,0.724696,3.93E-14,0.474517646
TMEM88B,0,0,0,0,0,0,0
ARC,0.404614,0.363951,0.417619,0.557833,0.679959,0.479733,0.4839515
TDG,32.7515,34.1875,34.023,35.5056,32.546,37.8882,34.48363333
KLHL34,0,0,0,0,0,0,0
SPP1,0.0371085,0,0.0972271,0.0747202,0.0204996,0,0.038259233
ANKRD33,0,0,0,0,0,0,0
HSF5,0,0.01251,0,0,0.0133555,0,0.004310917
PTGES,1.28793,1.31883,1.4955,1.89402,1.55704,1.83609,1.564901667
IL1RN,0.336789,0.299878,0.560737,0.287819,0.120748,0.35437,0.3267235
ANP32D,0.242532,0,0.0794309,0,0,0,0.053660483
L34079.2,1.55E-08,9.33E-10,4.29E-06,8.72E-17,7.78E-08,1.32E-07,7.53E-07
ACTL7B,0.0106078,0.0112457,0.0138965,0,0,0,0.005958333
PRY,0,0,0,0,0,0,0
PER2,4.76224,4.59602,4.51288,4.86728,4.70413,4.91667,4.726536667
OR6C1,0,0,0,0,0,0,0
ZNF425,3.55624,2.89696,2.62261,2.75514,2.49829,2.68513,2.835728333
HEY1,1.587,1.78327,1.77071,1.37044,1.11938,1.29734,1.488023333
FAM175B,6.62086,6.80944,6.05203,7.2767,6.79431,7.74313,6.882745
AFG3L2,38.618,39.6749,41.2906,41.7079,43.65,44.3833,41.55411667
RAG1,0.0360773,0.0650191,0.0425359,0.0656554,0.0285819,0.0179249,0.042632417
PCBD2,9.94069,9.81007,10.0284,11.0059,9.62345,10.6638,10.17871833
RAB11FIP4,11.9711,12.5107,10.3391,9.89039,10.1878,8.64029,10.58989667
SRR,14.8073,16.2743,18.6654,14.9681,15.3707,13.2532,15.5565
PEX7,6.20483,6.82409,7.31875,6.8005,7.17655,7.65987,6.997431667
VHLL,0,0,0,0.0287319,0,0,0.00478865
ZNF728,0.162712,0.0862881,0.0560837,0.0830552,0.0769657,0.103727,0.094805283
KCNK16,0,0,0,0,0,0,0
MAN2C1,20.4573,20.1521,18.8678,18.952,15.995,16.5576,18.49696667
VSTM2L,0.0134781,0,0.0529821,0,0.0152542,0,0.013619067
ODF4,0,0,0,0,0,0,0
IRX3,4.02982,3.75201,3.63354,3.16362,3.29809,2.84896,3.45434
ZNF626,0.225446,0.250402,0.118941,0.105242,0.180448,0.155049,0.172588
TGIF1,65.2838,59.9433,65.07,59.6073,57.474,56.2187,60.59951667
AC012067.1,0,0,0,0,0,0,0
KCTD1,5.44498,6.10191,6.46298,5.98043,6.98889,7.35971,6.389816667
MSN,0.0635253,0,0.00804403,0.155203,0,0,0.037795388
DOK7,3.72676,3.8229,4.58895,6.8448,7.40305,6.41232,5.466463333
ZNF616,4.58749,4.92814,4.48828,4.15344,4.79834,4.52118,4.579478333
HSD3B7,20.9936,18.6339,20.9382,18.3099,18.7288,17.981,19.26423333
IL9R,0.735043,0.753363,0.64195,0.647943,0.519709,0.562026,0.643339
NAV1,0.27775,0.253763,0.167084,0.22538,0.339977,0.197048,0.243500333
AF196779.12,1.50E-44,6.46E-75,6.42E-123,6.74E-81,0.181521,1.80E-37,0.0302535
NR1D2,7.95049,7.9135,7.60779,7.98311,8.33525,9.18737,8.162918333
NPIPA7,13.1535,11.5115,12.2191,12.3321,12.5299,12.2608,12.33448333
DNAJC30,5.91978,6.25439,6.18559,6.61617,6.67138,5.70238,6.224948333
SASH3,0,0,0.0124201,0,0,0,0.002070017
NIT1,13.9585,13.082,12.7381,11.9026,10.948,11.359,12.33136667
UNCX,0,0,0,0,0,0,0
PAPL,0.171892,0.181966,0.240652,0.174307,0.0549585,0.0905718,0.152391217
RP1-66C13.4,1.60E-48,1.10E-45,3.35E-63,7.76E-46,2.46E-44,6.87E-98,4.41E-45
GOLGB1,26.9316,27.1586,26.1633,25.9579,24.6403,23.3645,25.7027
NEK5,0.329927,0.295955,0.387884,0.436203,0.553722,0.504379,0.418011667
SH2D3C,4.69526,3.74527,4.19853,2.7953,2.74546,3.2503,3.571686667
ZNF461,1.7253,1.63719,2.48251,1.98665,2.26993,2.13582,2.039566667
TRIM40,0,0,0,0.0161801,0,0,0.002696683
OR52N4,0,0,0,0,0,0,0
COX10,6.06183,7.22394,6.28303,6.35773,5.92817,7.26519,6.519981667
UBE2Q1,33.1526,33.9397,33.5261,33.4489,33.4675,33.6664,33.53353333
LTC4S,0.749446,0.423738,0.916341,0.808228,1.07439,0.372367,0.724085
CACHD1,1.23088,1.18975,1.27457,1.28106,1.14208,1.17478,1.21552
BLOC1S2,32.648,34.2912,31.9896,33.8526,34.1094,34.8874,33.6297
ELTD1,0,0,0,0,0,0,0
CHODL,0.0160373,0,0.0164236,0.0380301,0,0.0147648,0.0142093
TRADD,6.24839,6.51564,6.61201,6.7988,7.4539,5.41744,6.507696667
SNTG1,0,0,0,0,0,0,0
SAP25,3.07733,2.95166,3.40747,3.40759,2.52921,2.9123,3.047593333
XPO6,83.1486,78.5049,67.1288,91.5163,81.201,84.071,80.92843333
ZNF85,5.62577,5.53843,5.84209,5.88843,4.70286,4.74159,5.389861667
AL161645.2,0,0,0,0,0,0,0
EIF3B,104.273,103.056,104.031,118.255,120.784,114.151,110.7583333
ASL,29.4006,26.687,29.6092,25.6793,24.8091,23.6608,26.641
SCPEP1,24.2769,25.1744,29.2436,27.3307,20.8158,28.3618,25.8672
HPDL,5.81972,5.89545,6.62628,8.09221,9.56279,8.3711,7.394591667
CHCHD6,7.28856,6.41249,7.11358,7.84275,6.95434,6.12709,6.956468333
CD28,0,0,0,0.0519865,0,0,0.008664417
VBP1,33.7303,32.9673,31.0306,34.4284,32.2039,37.3082,33.61145
FAM186A,0,0,0,0,0,0,0
CR2,0.0882561,0.140345,0.0904662,0.235823,0.170756,0.169528,0.149195717
EPSTI1,0.156013,0.22623,0.32014,0.260822,0.172563,0.318789,0.242426167
CDO1,0.152616,0.147084,0.254458,0.0280545,0.0471074,0.137867,0.127864483
IDH2,109.426,104.911,113.75,96.8269,96.7239,97.2875,103.1542167
KRTAP4-16P,0,0,0,0,0,0,0
ZDHHC11,2.67738,2.80259,3.32838,2.26434,2.5188,2.30659,2.64968
MLKL,7.0867,5.58119,5.29045,5.19675,6.60419,6.57433,6.055601667
INTS4,9.72217,10.6539,9.82507,10.3894,9.38483,10.9578,10.15552833
TCEAL2,0.0131228,0.0139119,0,0.0132676,0,0.0163152,0.00943625
PUM1,26.9506,25.6016,26.311,23.2614,24.6424,26.2458,25.50213333
FTO,7.21355,7.6554,6.63574,7.45234,8.83193,8.03391,7.637145
NVL,14.0809,17.4663,14.3129,17.1674,17.573,15.5213,16.0203
C1orf189,0,0,0,0,0,0,0
AC008443.1,6.33046,6.82884,6.81996,7.57929,6.5676,6.72508,6.808538333
TRAPPC3L,0,0,0,0,0,0.0370895,0.006181583
C2CD4B,0,0,0,0,0,0,0
MYOC,0,0.0257554,0,0,0.013748,0,0.0065839
EDN3,0,0,0,0,0,0.0134909,0.002248483
TRAK1,9.03212,8.88635,8.83374,8.01859,8.36993,8.18339,8.55402
ADCY9,6.05598,5.30308,8.17624,10.0103,9.76015,9.21164,8.086231667
TTPAL,7.64723,7.80315,6.90479,7.63015,7.18682,7.71195,7.480681667
TFPI2,2.58096,2.44097,2.63239,3.34176,2.3768,3.53886,2.818623333
FBXL22,1.28618,1.34431,1.25776,1.39237,2.18671,1.48451,1.491973333
CXCR5,0.010859,0.011512,0.0071128,0,0.215075,0.0269763,0.04525585
TOR1AIP2,5.22408,5.08021,4.95325,5.04068,5.09228,4.99395,5.064075
PDCL3,27.5922,28.3638,27.2949,28.4155,29.8919,29.3134,28.47861667
FAM83F,0.656486,0.568134,0.649505,0.623062,0.652018,0.649148,0.633058833
RPS25,368.572,396.102,379.361,409.799,454.551,401.873,401.7096667
