ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000224016,17.95360105,0.092380201,0.273961643,0.337201221,0.735965217,0.828535149
ENSG00000224023,44.99516382,-0.662373282,0.186119619,-3.558857921,0.000372471,0.001121833
ENSG00000224031,1.587806888,-0.092075497,0.242693478,-0.379390078,0.704398217,0.805519348
ENSG00000224032,670.6797317,-0.051763186,0.065051106,-0.795731067,0.426188366,0.570703225
ENSG00000224043,13.77832406,0.088531356,0.259843405,0.340710423,0.733321591,0.826464127
ENSG00000224046,35.38018757,0.573171775,0.188712715,3.037271623,0.002387302,0.006289153
ENSG00000224050,10.58999156,-0.478099372,0.268332675,-1.781741165,0.074791451,0.140078112
ENSG00000224051,325.1033281,-0.13009546,0.078449601,-1.658331697,0.097250535,0.17529194
ENSG00000224058,44.98361825,-0.151894782,0.201421877,-0.754112632,0.450781593,0.594572931
ENSG00000224063,3.022878324,-0.996443108,0.275946771,-3.610997529,0.000305022,0.000931235
ENSG00000224078,43.58403518,0.022968589,0.18443115,0.124537469,0.900889735,0.938362147
ENSG00000224080,10.47960616,0.331693972,0.278379488,1.191517284,0.233450576,0.361109803
ENSG00000224087,11.54885788,0.086863112,0.265570237,0.327081501,0.743606243,0.834070294
ENSG00000224093,3.891842807,-0.649255388,0.287265274,-2.26012486,0.023813503,0.051408775
ENSG00000224094,5.322689386,0.036782196,0.286657601,0.128314043,0.897900452,0.936339609
ENSG00000224100,3.267116798,-0.099579367,0.28029035,-0.355272191,0.722385686,0.818762188
ENSG00000224114,2.569933606,0.049554083,0.266685059,0.185814995,0.852589845,0.906188007
ENSG00000224121,1.60118581,-0.445906545,0.24867891,-1.793101574,0.072956684,0.1370644
ENSG00000224126,3.578829226,0.388962387,0.259165328,1.500827248,0.133400249,0.229555865
ENSG00000224138,9.496030335,-0.316196428,0.275665906,-1.147027692,0.251370176,0.383319941
ENSG00000224141,74.75408334,0.290089871,0.140410147,2.066017849,0.038826794,0.079276995
ENSG00000224142,5.548944764,0.265743948,0.289767883,0.917092487,0.359094178,0.502663389
ENSG00000224152,39.06331688,-0.009955013,0.192863376,-0.051616918,0.958833938,0.976347896
ENSG00000224157,3.568557406,0.339536295,0.287576937,1.18067985,0.237729929,0.366460944
ENSG00000224165,76.31975418,-0.335717593,0.143960079,-2.332018668,0.019699709,0.043371848
ENSG00000224186,45.77867911,-0.444562528,0.187566433,-2.370160387,0.01778037,0.039514283
ENSG00000224195,5.738689355,-0.448371451,0.289682676,-1.54780209,0.121669953,0.212548679
ENSG00000224218,0.757596191,-0.176789138,0.19488088,-0.907165126,0.364319483,NA
ENSG00000224238,80.99746302,-0.31730749,0.14908593,-2.128353024,0.033307825,0.069162264
ENSG00000224251,2.264126561,0.109947904,0.252638924,0.435197799,0.66341886,0.773900836
ENSG00000224259,10.84015887,-0.246651522,0.289952334,-0.85066231,0.394956966,0.539637154
ENSG00000224271,40.38908952,-0.146797718,0.175165745,-0.838050373,0.402002413,0.546642507
ENSG00000224279,0.502567712,0.05809324,0.150531443,0.385920967,0.699555202,NA
ENSG00000224281,83.01616189,0.025113221,0.148659483,0.168931176,0.865850776,0.914937609
ENSG00000224287,450.9802063,0.140592342,0.112107922,1.254080353,0.209812801,0.331402994
ENSG00000224323,4.906809912,0.036410572,0.28804757,0.126404717,0.899411568,0.93709749
ENSG00000224324,1.314327456,0.062675519,0.223662755,0.280223319,0.779306177,NA
ENSG00000224331,0.706776966,-0.197983528,0.167193814,-1.184155823,0.236351386,NA
ENSG00000224358,49.3057042,0.238056307,0.169167874,1.407219359,0.159362353,0.265935926
ENSG00000224370,8.483830838,0.122916748,0.283918366,0.432929893,0.665065702,0.775166987
ENSG00000224371,3.119539282,-0.303595093,0.276974777,-1.096110973,0.273030213,0.409254429
ENSG00000224374,0.666547231,0.305317135,0.169843456,1.797638492,0.072234314,NA
ENSG00000224389,14.93973319,-0.956831355,0.287213004,-3.331434656,0.000863996,0.002451406
ENSG00000224418,17.28276355,-0.106755178,0.241403226,-0.442227638,0.658324488,0.770012122
ENSG00000224420,93.4880167,0.452617842,0.173752509,2.604957154,0.009188575,0.021783662
ENSG00000224421,0.684663321,-0.000239068,0.180170294,-0.001326899,0.998941288,NA
ENSG00000224424,53.78180907,-0.102864495,0.159123828,-0.646443062,0.51799246,0.655994025
ENSG00000224429,8.996588312,0.208037755,0.278890559,0.745947643,0.455699043,0.598957863
ENSG00000224463,1.072999504,0.122913923,0.20706653,0.593596286,0.552782166,NA
ENSG00000224468,4.452377595,0.741531591,0.288984558,2.565990363,0.010288169,0.024162036
ENSG00000224470,1257.748781,0.006643024,0.043680996,0.152080408,0.879123517,0.923126839
ENSG00000224477,4.827572888,-0.256210017,0.289781848,-0.884147916,0.37661637,0.520983444
ENSG00000224479,22.42139908,-0.478388285,0.238731489,-2.003875931,0.045083352,0.090162319
ENSG00000224490,11.37359484,-0.166623382,0.269588919,-0.618064654,0.536532721,0.671613261
ENSG00000224505,15.10730711,-0.266170428,0.261382206,-1.018318851,0.308526453,0.449220633
ENSG00000224531,744.3867005,0.503625584,0.067032856,7.513115428,5.77E-14,4.19E-13
ENSG00000224533,15.58536551,-0.855538256,0.276551961,-3.093589543,0.001977509,0.00529232
ENSG00000224536,11.01168415,-0.35573561,0.271018765,-1.312586639,0.189322274,0.305972537
ENSG00000224543,4.165666693,-0.084292812,0.288371512,-0.292306308,0.770052437,0.852762881
ENSG00000224550,0.339375458,0.104172027,0.122473922,0.850564965,0.395011058,NA
ENSG00000224559,49.40403821,-0.177191289,0.180846053,-0.979790746,0.327189421,0.468824039
ENSG00000224574,6.396037115,-0.435943457,0.28835475,-1.511830333,0.130577031,0.22551522
ENSG00000224577,25.59630286,-0.701864055,0.220242064,-3.186784765,0.001438638,0.003943068
ENSG00000224578,207.0508911,0.516216711,0.112637855,4.58297709,4.58E-06,1.74E-05
ENSG00000224579,3.091999372,0.52065219,0.28084674,1.853865884,0.06375835,0.121844945
ENSG00000224597,155.1464971,0.081944702,0.10155284,0.806916896,0.419714364,0.564608231
ENSG00000224614,40.30139721,-0.250772559,0.194195089,-1.291343469,0.196584604,0.314789537
ENSG00000224616,5.600533061,-0.054699293,0.28979154,-0.188753935,0.850285677,0.90462131
ENSG00000224629,2.292243817,0.204796585,0.264592369,0.774007906,0.438926116,0.583314933
ENSG00000224631,7.135563145,0.181544312,0.287393993,0.631691393,0.527588553,0.663974845
ENSG00000224646,0.286899993,0,0.115770135,0,1,NA
ENSG00000224652,36.10163723,-1.045843621,0.193075875,-5.416749361,6.07E-08,2.80E-07
ENSG00000224660,118.6922822,0.0588735,0.11378552,0.517407663,0.604871612,0.728494023
ENSG00000224677,0.830643123,0.298765989,0.191678764,1.558680696,0.119071973,NA
ENSG00000224690,2.19293467,-0.390617099,0.248252594,-1.573466331,0.115610879,0.203375037
ENSG00000224691,10.08464158,-0.101320769,0.277680678,-0.364882316,0.715199255,0.81399759
ENSG00000224698,110.7660077,0.061999959,0.12492848,0.49628363,0.619694314,0.740833833
ENSG00000224699,126.4132423,0.066403726,0.135823937,0.488895602,0.62491561,0.744704383
ENSG00000224712,56.00278947,0.368325678,0.181007453,2.034864709,0.041864488,0.084622162
ENSG00000224713,31.67164495,1.004345582,0.215746411,4.655213398,3.24E-06,1.25E-05
ENSG00000224738,329.8054564,0.810825435,0.082078337,9.878677702,5.15E-23,6.09E-22
ENSG00000224739,0.775605139,0.013063465,0.182831308,0.071450918,0.943038886,NA
ENSG00000224743,15.07225991,0.16897554,0.247744404,0.68205593,0.495203585,0.634916777
ENSG00000224745,7.223765282,0.262158882,0.289147919,0.906660103,0.364586568,0.508585646
ENSG00000224758,5.310261804,0.044051301,0.289596924,0.152112463,0.879098235,0.923126839
ENSG00000224789,4.803659234,0.239677558,0.288533142,0.830676006,0.406156685,0.550688064
ENSG00000224790,3.73698669,-0.027899754,0.286982623,-0.097217572,0.922553614,0.954744636
ENSG00000224799,25.16335645,-0.480240234,0.239595355,-2.004380402,0.045029327,0.090106865
ENSG00000224810,75.70196858,-0.300151494,0.190473162,-1.575820403,0.115067199,0.202555219
ENSG00000224813,0.07490306,0,0.056053872,0,1,NA
ENSG00000224831,38.48289572,-0.093656483,0.164289373,-0.570070242,0.568630057,0.699274156
ENSG00000224837,371.9851513,0.609721236,0.123791302,4.925396405,8.42E-07,3.46E-06
ENSG00000224842,41.60653416,0.613239792,0.181677601,3.375428718,0.000737008,0.002120027
ENSG00000224843,37.01847369,-0.041609268,0.193058807,-0.215526392,0.829356938,0.891624988
ENSG00000224855,9.344478905,-0.247940423,0.287369879,-0.862791968,0.388251856,0.533026371
ENSG00000224856,1.279046858,-0.200217836,0.21715566,-0.922001463,0.356527812,NA
ENSG00000224857,3.204540422,-0.113241257,0.276693414,-0.409266181,0.682344331,0.788373446
ENSG00000224858,8.486922771,0.185871459,0.283139687,0.656465579,0.511524608,0.650391423
ENSG00000224861,8.762357113,0.816066466,0.288345061,2.830173211,0.004652281,0.011664176
ENSG00000224870,436.7154665,-0.171090569,0.063480157,-2.695181889,0.007035022,0.01706987
ENSG00000224875,7.745128791,0.456197473,0.28764797,1.585957562,0.112748937,0.199057304
ENSG00000224877,602.9232432,0.378424079,0.062132985,6.090550438,1.13E-09,6.07E-09
ENSG00000224881,16.45617278,0.02693196,0.240747517,0.111868068,0.910928016,0.945942473
ENSG00000224884,12.24915517,0.048246774,0.25914379,0.18617762,0.852305474,0.906026279
ENSG00000224886,5.869160742,0.17871505,0.288730619,0.618968126,0.535937357,0.671399434
ENSG00000224888,338.1744279,-0.544012068,0.123087531,-4.419717118,9.88E-06,3.62E-05
ENSG00000224891,6.820242843,-0.300237794,0.289901764,-1.03565356,0.300363795,0.440448269
ENSG00000224897,133.2231236,-0.280373011,0.136799841,-2.049512693,0.040412008,0.082065436
ENSG00000224899,34.12254402,-1.418844844,0.209748576,-6.764502857,1.34E-11,8.24E-11
ENSG00000224914,162.6240818,-0.635501025,0.100234553,-6.340139298,2.30E-10,1.30E-09
ENSG00000224940,51.00962927,-1.199390253,0.173598204,-6.90900149,4.88E-12,3.11E-11
ENSG00000224945,10.3433959,0.321609591,0.276484771,1.163209063,0.24474469,0.375276408
ENSG00000224958,2.218185448,-1.629431686,0.2617658,-6.2247692,4.82E-10,2.67E-09
ENSG00000224959,13.14319275,-0.141262561,0.265467725,-0.532127064,0.594637994,0.720313606
ENSG00000224967,1.527543062,-0.181450058,0.241027051,-0.752820304,0.451557904,0.595171178
ENSG00000224969,8.970894863,-0.10772273,0.278084805,-0.387373663,0.698479599,0.800939376
ENSG00000224975,34.60838182,-0.253983592,0.194329429,-1.306974414,0.191221401,0.308073097
ENSG00000224981,21.13320952,0.022848185,0.226391049,0.100923537,0.919611159,0.952697698
ENSG00000224984,27.02183083,-1.471602206,0.228326791,-6.445157828,1.15E-10,6.69E-10
ENSG00000224985,1.551191069,0.015210255,0.240513985,0.063240627,0.949574894,0.971936187
ENSG00000224988,1.913930104,-0.245236748,0.254759594,-0.962620266,0.335738124,0.478439044
ENSG00000225016,2.478805056,0.020711717,0.268158691,0.077236792,0.938435173,0.964850441
ENSG00000225030,0.595328338,0.454427252,0.169979022,2.673431385,0.007507963,NA
ENSG00000225031,45.21909537,0.196600699,0.189576801,1.03705041,0.299712365,0.439687919
ENSG00000225032,34.1697181,-0.396967434,0.21862662,-1.815732384,0.069411434,0.131221119
ENSG00000225037,15.40149199,0.410756198,0.255500805,1.607651286,0.107911573,0.191783717
ENSG00000225051,11.49203382,0.065181168,0.271286976,0.240266486,0.810123675,0.879791486
ENSG00000225062,8.404163801,0.415824868,0.282886906,1.469933245,0.141579834,0.241015138
ENSG00000225067,2.884465951,-0.113301964,0.2591631,-0.437184014,0.661977902,0.772679801
ENSG00000225075,18.66679113,-0.074960779,0.26608603,-0.281716327,0.778161034,0.857799849
ENSG00000225077,34.70346072,-0.081256087,0.18852708,-0.431004857,0.666464839,0.776132923
ENSG00000225080,6.452152107,-0.594014281,0.289650014,-2.050800109,0.040286417,0.081826561
ENSG00000225082,3.140185378,-0.080557794,0.276616618,-0.291225432,0.770878913,0.853149264
ENSG00000225083,14.8040248,-0.176486035,0.242073131,-0.72906082,0.46596446,0.608508029
ENSG00000225087,15.40751138,-0.344665826,0.26300258,-1.310503594,0.190025529,0.306651088
ENSG00000225091,442.4107275,0.66589857,0.133935407,4.971788884,6.63E-07,2.76E-06
ENSG00000225096,9.130801886,-0.141089773,0.286834881,-0.49188499,0.62280065,0.743115018
ENSG00000225100,1.619904789,-0.096661407,0.23189714,-0.416828801,0.676803634,0.784042707
ENSG00000225118,0.413424668,-0.231786575,0.145598413,-1.591958113,0.111394117,NA
ENSG00000225123,1.071441667,0.551856731,0.224867787,2.454138664,0.014122251,NA
ENSG00000225138,368.9839955,-0.882721377,0.141405629,-6.242476928,4.31E-10,2.40E-09
ENSG00000225146,3.875009483,0.412415974,0.284321369,1.450527537,0.146911466,0.248349824
ENSG00000225151,1412.506744,0.227119241,0.055480677,4.093663872,4.25E-05,0.00014525
ENSG00000225163,7.332234593,0.635267481,0.284611389,2.232052219,0.025611512,0.054820101
ENSG00000225171,3.987211512,0.610656317,0.288808876,2.114395946,0.034481464,0.071318351
ENSG00000225173,14.76349668,0.794959236,0.269013217,2.955093601,0.003125742,0.008069077
ENSG00000225177,13.64971885,0.398770079,0.249509208,1.598217888,0.109994494,0.194996706
ENSG00000225178,46.52891393,0.105245378,0.213509888,0.49292976,0.622062219,0.742552236
ENSG00000225190,252.2843726,-0.481922479,0.086209155,-5.590154281,2.27E-08,1.09E-07
ENSG00000225193,3.439783169,-0.171525758,0.28138744,-0.609571479,0.54214571,0.676456494
ENSG00000225195,0.447769398,0.071077648,0.118679684,0.598903244,0.549237408,NA
ENSG00000225205,10.39493816,0.554122097,0.271721776,2.039299551,0.04142014,0.083872419
ENSG00000225210,516.104585,-0.01846155,0.09289994,-0.198725101,0.842477788,0.899462492
ENSG00000225218,3.211306109,0.001247843,0.280586474,0.004447268,0.996451605,0.997956589
ENSG00000225224,4.664408509,0.186368128,0.288920393,0.645050099,0.51889472,0.656682754
ENSG00000225226,8.210277474,-0.10538745,0.2868749,-0.367363787,0.71334768,0.812459972
ENSG00000225255,22.92867445,0.14977921,0.226755616,0.660531428,0.508912857,0.647989927
ENSG00000225264,21.66264939,0.641450985,0.234597657,2.734259976,0.006252066,0.015332962
ENSG00000225265,10.3471212,-0.935438337,0.278048463,-3.36429961,0.000767382,0.002199136
ENSG00000225285,17.52516485,0.023613196,0.231272515,0.102101175,0.918676368,0.952113094
ENSG00000225292,1.710070836,-0.175126371,0.2250592,-0.778134691,0.436489613,0.58101586
ENSG00000225297,0.479191881,0.110826888,0.154230191,0.71858102,0.472399112,NA
ENSG00000225298,4.612414378,-0.027095889,0.289415903,-0.093622669,0.925408901,0.956556937
ENSG00000225302,176.2964453,0.056660978,0.09935885,0.570266045,0.568497267,0.699152678
ENSG00000225313,17.28314609,-0.215276719,0.241551897,-0.891223465,0.372809299,0.517318194
ENSG00000225335,25.79216888,-0.039470749,0.216485512,-0.182325128,0.85532758,0.907924397
ENSG00000225339,39.96830378,-0.187151046,0.186692628,-1.002455471,0.316123662,0.45752808
ENSG00000225345,52.31678842,-0.072302366,0.159168066,-0.454251713,0.649647667,0.763466914
ENSG00000225361,125.6473962,-0.021422792,0.114650055,-0.186853742,0.851775309,0.905556343
ENSG00000225362,40.60131566,2.279799636,0.238710364,9.550484529,1.29E-21,1.45E-20
ENSG00000225364,0.612155262,0.129527397,0.180722148,0.716721212,0.473546134,NA
ENSG00000225377,47.54268855,-0.367242842,0.194790096,-1.885326046,0.059385832,0.114628985
ENSG00000225393,10.40177594,-0.428646533,0.274332854,-1.562505282,0.118169002,0.20727212
ENSG00000225419,4.540437229,0.165491832,0.288927469,0.572779849,0.566793765,0.697725466
ENSG00000225431,101.6157411,-4.923315956,0.180151786,-27.32871024,1.93E-164,3.34E-162
ENSG00000225433,0.039670065,0.034248354,0.056053872,0.610989984,0.541206211,NA
ENSG00000225439,20.8404927,0.44068968,0.24478473,1.800315237,0.071810876,0.135192485
ENSG00000225447,2.999383744,-0.181748829,0.276444883,-0.657450508,0.510891284,0.64973222
ENSG00000225449,15.05174698,-0.347310145,0.264815888,-1.311515511,0.189683657,0.306363917
ENSG00000225470,312.1680217,-0.345269589,0.076733537,-4.499591726,6.81E-06,2.54E-05
ENSG00000225475,0.12560779,0,0.066161835,0,1,NA
ENSG00000225479,1.261537015,-0.509914259,0.233901967,-2.180034074,0.029254936,NA
ENSG00000225484,400.2565618,-0.037955783,0.079717305,-0.476129789,0.633981915,0.751587718
ENSG00000225489,173.6613329,0.343381444,0.112743465,3.045688225,0.002321484,0.006133838
ENSG00000225506,51.9060388,-0.206472738,0.184082716,-1.121630227,0.262019694,0.395978092
ENSG00000225507,23.67475976,-0.371610324,0.235107928,-1.580594614,0.113970758,0.200902411
ENSG00000225511,5.218420453,-0.489793561,0.289613491,-1.691197326,0.090799122,0.165344477
ENSG00000225518,19.72109751,0.166048594,0.23499944,0.706591444,0.479820408,0.621267943
ENSG00000225521,4.10714708,-0.559697938,0.285002361,-1.963836145,0.049549097,0.097808918
ENSG00000225526,19.72656218,-0.079780207,0.223152233,-0.357514713,0.720706513,0.817580158
ENSG00000225532,2.277737393,-0.95594558,0.266120268,-3.592156238,0.000327953,0.000996069
ENSG00000225535,9.108052988,0.404583947,0.286022621,1.414517303,0.157210071,0.262770881
ENSG00000225548,4.349790805,-0.107924177,0.233315469,-0.462567601,0.643674336,0.759225512
ENSG00000225555,4.072834198,-0.295897673,0.28941607,-1.022395452,0.306593772,0.447198394
ENSG00000225556,36.29280172,-0.186411173,0.197434696,-0.944166234,0.345084707,0.488305905
ENSG00000225578,32.26867456,0.026862591,0.207322471,0.129569123,0.896907333,0.935624244
ENSG00000225591,7.692246882,0.528412907,0.283295942,1.865232886,0.062148768,0.119201093
ENSG00000225630,40.14876681,0.132307737,0.241409962,0.548062458,0.583649017,0.711529894
ENSG00000225644,0.49811884,-0.087319355,0.137588773,-0.634640114,0.525663159,NA
ENSG00000225648,507.1552223,0.24082341,0.067586452,3.563190573,0.000366374,0.001104442
ENSG00000225657,2.689576535,0.281873554,0.27352195,1.030533581,0.302759597,0.44308908
ENSG00000225663,236.3110789,-0.808495425,0.08770538,-9.218310487,3.02E-20,3.13E-19
ENSG00000225667,14.99119495,-0.5167565,0.26942701,-1.917983277,0.055113132,0.107451007
ENSG00000225678,1.994979248,0.523090235,0.261596403,1.999607901,0.04554262,0.090983454
ENSG00000225697,756.8672734,-0.229857812,0.092701532,-2.479547069,0.013154937,0.030170944
ENSG00000225703,2.294587352,0.11889681,0.260545943,0.456337216,0.648147506,0.762184097
ENSG00000225721,19.97343285,0.691696658,0.233358326,2.964096765,0.003035728,0.00784952
ENSG00000225727,0.323662986,0.044221451,0.111506052,0.396583411,0.691674688,NA
ENSG00000225733,4991.294989,-0.41997324,0.053620345,-7.832348684,4.79E-15,3.71E-14
ENSG00000225746,8.312698934,-0.090691774,0.284799674,-0.31844058,0.75015076,0.838401007
ENSG00000225762,20.62051954,-0.806631737,0.231695391,-3.481431942,0.000498741,0.001471528
ENSG00000225764,14.98146964,-0.065024565,0.261704941,-0.248465179,0.803774509,0.876043054
ENSG00000225766,9.079168629,0.270590105,0.274878303,0.98439965,0.32491905,0.466709338
